city,neighbourhood,listings,price_mean,price_median,reviews_mean
milan,STEPHENSON,5,127.8,138.0,0.0
milan,TIBALDI,273,88.71794871794872,66.0,0.4569597069597069
milan,TICINESE,749,119.7716955941255,80.0,0.6779839786381843
milan,TORTONA,460,123.1304347826087,80.0,0.3543478260869565
milan,TRE TORRI,24,468.1666666666667,125.0,0.3004166666666666
milan,TRENNO,13,62.61538461538461,59.0,0.2146153846153846
milan,TRIULZO SUPERIORE,13,54.30769230769231,40.0,0.3492307692307692
milan,UMBRIA - MOLISE,247,84.38866396761134,65.0,0.4983400809716599
milan,VIALE MONZA,216,73.15277777777777,57.0,0.5482407407407407
milan,VIGENTINA,267,111.52059925093631,75.0,0.5738951310861423
milan,VILLAPIZZONE,325,83.45846153846153,55.0,0.5150461538461538
milan,WASHINGTON,362,104.4779005524862,80.0,0.5253314917127071
milan,XXII MARZO,584,132.21917808219175,80.0,0.4748801369863013
ny,Allerton,42,87.5952380952381,66.5,1.6157142857142857
ny,Arden Heights,4,67.25,72.5,1.04
ny,Arrochar,21,115.0,65.0,1.060952380952381
ny,Arverne,77,171.7792207792208,125.0,1.5154545454545454
ny,Astoria,900,117.18777777777778,85.0,1.001411111111111
ny,Bath Beach,17,81.76470588235294,69.0,1.4217647058823528
ny,Battery Park City,70,367.5571428571429,195.0,0.3474285714285714
ny,Bay Ridge,141,144.4326241134752,85.0,1.280354609929078
ny,Bay Terrace,6,142.0,141.5,0.9366666666666666
ny,"Bay Terrace, Staten Island",2,102.5,102.5,0.4549999999999999
ny,Baychester,7,75.42857142857143,75.0,1.8914285714285717
ny,Bayside,39,157.94871794871796,65.0,1.8320512820512824
ny,Bayswater,17,87.47058823529412,70.0,1.272352941176471
ny,Bedford-Stuyvesant,3710,107.79433962264152,80.0,1.310369272237197
ny,Belle Harbor,8,171.5,155.0,1.0275
ny,Bellerose,14,99.35714285714286,85.0,0.4728571428571428
ny,Belmont,24,77.125,52.5,1.5733333333333333
ny,Bensonhurst,75,75.78666666666666,75.0,1.2878666666666667
ny,Bergen Beach,10,106.7,96.0,1.4940000000000002
ny,Boerum Hill,177,176.135593220339,150.0,0.8358757062146892
ny,Borough Park,136,63.06617647058823,53.5,1.0553676470588236
ny,Breezy Point,3,213.33333333333331,195.0,0.1466666666666666
ny,Briarwood,56,105.875,71.5,1.3524999999999998
ny,Brighton Beach,75,131.93333333333334,85.0,1.3454666666666666
ny,Bronxdale,19,57.10526315789474,50.0,1.6142105263157895
ny,Brooklyn Heights,154,209.06493506493507,150.0,0.7174675324675325
ny,Brownsville,61,76.45901639344262,62.0,1.500655737704918
ny,Bull's Head,6,47.333333333333336,45.0,1.211666666666667
ny,Bushwick,2462,84.90373679935013,65.0,1.0688180341186029
ny,Cambria Heights,26,81.73076923076923,60.0,1.2661538461538462
ny,Canarsie,147,104.36734693877553,85.0,1.9713605442176871
ny,Carroll Gardens,233,175.91416309012877,150.0,0.9166952789699572
ny,Castle Hill,9,63.0,39.0,0.6166666666666667
ny,Castleton Corners,4,139.75,107.5,0.965
ny,Chelsea,1113,249.73854447439356,199.0,0.933414195867026
ny,Chinatown,368,161.49728260869566,129.0,1.194320652173913
ny,City Island,18,173.0,97.5,1.7077777777777778
ny,Civic Center,52,191.94230769230768,169.0,0.4475
ny,Claremont Village,28,87.46428571428571,68.5,1.0989285714285717
ny,Clason Point,21,112.76190476190476,80.0,1.3738095238095238
ny,Clifton,15,84.93333333333334,75.0,1.7046666666666668
ny,Clinton Hill,572,181.89335664335664,120.0,0.8164335664335665
ny,Co-op City,2,77.5,77.5,0.245
ny,Cobble Hill,99,211.92929292929293,156.0,1.071010101010101
ny,College Point,19,88.0,60.0,1.8778947368421053
ny,Columbia St,42,162.95238095238096,132.5,0.840952380952381
ny,Concord,26,58.19230769230769,34.5,1.396153846153846
ny,Concourse,50,86.18,81.0,1.472
ny,Concourse Village,32,73.78125,65.0,1.05
ny,Coney Island,17,123.70588235294116,100.0,0.9570588235294116
ny,Corona,64,59.171875,40.0,1.84984375
ny,Crown Heights,1564,112.480179028133,85.0,0.9979667519181584
ny,Cypress Hills,135,128.9037037037037,68.0,1.8557777777777775
ny,DUMBO,36,196.30555555555557,189.0,0.9180555555555556
ny,Ditmars Steinway,309,95.02912621359224,79.0,1.2070226537216828
ny,Dongan Hills,7,79.42857142857143,70.0,2.0685714285714285
ny,Douglaston,8,82.75,65.0,1.20875
ny,Downtown Brooklyn,83,150.34939759036143,135.0,0.6544578313253012
ny,Dyker Heights,12,93.41666666666669,82.5,1.5733333333333333
ny,East Elmhurst,185,81.18378378378378,60.0,4.458
ny,East Flatbush,500,104.222,75.0,1.45418
ny,East Harlem,1117,133.1987466427932,99.0,1.413661593554163
ny,East Morrisania,9,94.44444444444444,75.0,2.6244444444444444
ny,East New York,218,85.42660550458716,75.0,1.7491743119266054
ny,East Village,1853,186.0831084727469,150.0,0.9003777657852132
ny,Eastchester,13,141.69230769230768,75.0,0.3507692307692308
ny,Edenwald,13,82.0,75.0,1.2999999999999998
ny,Edgemere,11,94.72727272727272,65.0,0.950909090909091
ny,Elmhurst,237,80.45991561181435,59.0,1.3455274261603376
ny,Eltingville,3,141.66666666666666,70.0,1.6466666666666665
ny,Emerson Hill,5,68.2,78.0,1.12
ny,Far Rockaway,29,165.86206896551724,63.0,1.004137931034483
ny,Fieldston,12,75.08333333333333,67.0,0.9291666666666668
ny,Financial District,744,225.49059139784947,200.0,1.0108064516129032
ny,Flatbush,621,92.21256038647344,72.0,0.8889855072463769
ny,Flatiron District,80,341.925,225.0,0.907125
ny,Flatlands,83,126.43373493975903,85.0,1.2801204819277108
ny,Flushing,426,93.51408450704226,65.0,1.9245305164319249
ny,Fordham,63,69.44444444444444,60.0,1.1468253968253967
ny,Forest Hills,144,121.625,80.0,1.0551388888888888
ny,Fort Greene,489,151.37423312883436,130.0,0.8327198364008179
ny,Fort Hamilton,55,93.8181818181818,90.0,0.6907272727272727
ny,Fort Wadsworth,1,800.0,800.0,0.0
ny,Fresh Meadows,32,99.5,72.0,2.646875
ny,Glendale,54,90.79629629629628,84.0,1.8211111111111111
ny,Gowanus,247,158.80161943319837,129.0,1.174331983805668
ny,Gramercy,338,222.75443786982248,165.0,0.8721301775147928
ny,Graniteville,3,68.66666666666667,71.0,1.5333333333333332
ny,Grant City,6,57.66666666666666,66.0,1.615
ny,Gravesend,68,79.01470588235294,70.0,0.9002941176470588
ny,Great Kills,10,100.6,83.0,0.99
ny,Greenpoint,1114,144.9524236983842,119.0,0.704048473967684
ny,Greenwich Village,392,263.40561224489795,197.5,0.7201275510204083
ny,Grymes Hill,7,159.14285714285714,125.0,1.0271428571428571
ny,Harlem,2658,118.97404063205416,89.0,1.1122009029345372
ny,Hell's Kitchen,1958,204.79417773238,168.0,1.4396271705822268
ny,Highbridge,27,71.11111111111111,70.0,1.801111111111111
ny,Hollis,14,88.64285714285714,77.5,1.4114285714285717
ny,Holliswood,4,135.75,112.5,0.2075
ny,Howard Beach,20,115.4,100.0,2.0435
ny,Howland Hook,2,100.0,100.0,0.57
ny,Huguenot,3,118.33333333333331,100.0,3.76
ny,Hunts Point,18,50.5,40.0,1.1216666666666668
ny,Inwood,252,88.89682539682539,77.5,0.7640873015873016
ny,Jackson Heights,186,80.89784946236558,68.5,1.5767204301075268
ny,Jamaica,231,95.77056277056278,70.0,2.617142857142857
ny,Jamaica Estates,19,182.94736842105263,135.0,2.087894736842105
ny,Jamaica Hills,8,132.125,83.5,2.90125
ny,Kensington,175,92.88571428571429,70.0,0.8313142857142857
ny,Kew Gardens,32,88.375,67.5,1.0975
ny,Kew Gardens Hills,26,112.3076923076923,92.5,1.2396153846153848
ny,Kingsbridge,70,77.92857142857143,70.0,1.256857142857143
ny,Kips Bay,470,202.40851063829788,152.0,0.7586170212765958
ny,Laurelton,18,95.33333333333331,75.0,2.196111111111111
ny,Lighthouse Hill,2,157.5,157.5,1.165
ny,Little Italy,121,222.06611570247932,150.0,1.028181818181818
ny,Little Neck,5,75.2,50.0,0.2
ny,Long Island City,537,127.46554934823092,99.0,1.146852886405959
ny,Longwood,62,91.91935483870968,75.0,1.4243548387096774
ny,Lower East Side,911,186.31284302963772,139.0,1.0098024149286495
ny,Manhattan Beach,8,103.5,112.0,1.28375
ny,Marble Hill,12,89.16666666666667,76.5,0.6033333333333334
ny,Mariners Harbor,8,94.625,71.5,2.39625
ny,Maspeth,110,83.64545454545454,65.0,1.4680909090909091
ny,Melrose,10,83.3,74.5,1.076
ny,Middle Village,31,109.58064516129032,99.0,1.6658064516129032
ny,Midland Beach,6,91.83333333333331,95.0,0.6116666666666667
ny,Midtown,1545,282.7190938511327,210.0,0.8181812297734627
ny,Midwood,109,80.33944954128441,75.0,0.6944954128440367
ny,Mill Basin,4,179.75,167.5,2.1275
ny,Morningside Heights,346,114.78323699421964,98.5,0.7221387283236994
ny,Morris Heights,17,76.94117647058823,51.0,1.3176470588235294
ny,Morris Park,15,69.33333333333333,60.0,1.2413333333333332
ny,Morrisania,18,83.44444444444444,73.5,0.7655555555555555
ny,Mott Haven,60,88.91666666666667,74.0,2.1428333333333334
ny,Mount Eden,6,58.5,45.5,1.4866666666666666
ny,Mount Hope,20,77.5,60.0,1.122
ny,Murray Hill,484,221.41528925619835,190.0,0.649297520661157
ny,Navy Yard,14,151.64285714285714,150.0,0.7371428571428572
ny,Neponsit,3,274.6666666666667,274.0,1.6
ny,New Brighton,5,101.8,55.0,2.416
ny,New Dorp,1,57.0,57.0,0.0
ny,New Dorp Beach,5,57.4,40.0,2.2
ny,New Springville,8,76.0,63.0,2.3575
ny,NoHo,78,295.7179487179488,250.0,0.6374358974358975
