id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,price_outlier_iqr,price_log,price_zscore,price_outlier_z
18765571,Habitación doble muy luminosa en La Latina.,6670496,Ángel,Centro,Embajadores,40.40891,-3.70982,private room,46,1,50,2019-12-07,1.08,1,364,madrid,False,3.828641396489095,-0.34716990106291834,False
18765719,Cozy apartment close to Wanda Stadium and airport,107685968,Adam,San Blas - Canillejas,Rejas,40.44532,-3.57966,entire home/apt,57,3,59,2021-01-08,1.27,1,79,madrid,False,4.04305126783455,-0.11497161813064179,False
18765725,Lindo y cómodo apartamento alquilamos,45979786,,Retiro,Pacífico,40.40523,-3.67735,entire home/apt,25,12,9,2017-09-15,0.19,2,0,madrid,False,3.2188758248682006,-1.0075243793017812,False
18766242,habitación en alto extremadura,45274299,Aitor,Latina,Puerta del Angel,40.40774,-3.73633,private room,35,1,29,2019-04-20,0.62,1,178,madrid,False,3.5553480614894135,-0.6431368858176368,False
18768618,"Madrid center, Malasaña. Looking for an attic?",97469156,Gemma,Centro,Universidad,40.42552,-3.70307,entire home/apt,66,3,83,2020-03-09,1.78,1,138,madrid,False,4.189654742026425,0.04379474260474156,False
18770129,Lighting room in Madrid!,3503816,David,Puente de Vallecas,San Diego,40.39612,-3.66528,private room,25,3,12,2020-01-02,0.25,1,0,madrid,False,3.2188758248682006,-1.0075243793017812,False
18770632,Atico en Atocha,91620597,Sebastian,Centro,Embajadores,40.40953,-3.69507,entire home/apt,73,3,3,2017-07-05,0.06,1,0,madrid,False,4.290459441148391,0.15296265498090542,False
18772305,FR 6 2H Habitación. Apartamento Nuevo y Moderno,14032635,Carlos,Tetuán,Cuatro Caminos,40.45646,-3.70106,entire home/apt,140,1,10,2018-10-10,0.21,31,354,madrid,False,4.941642422609304,0.8581707184955122,False
18772335,Cama en el corazón de Madrid,129711422,Flor Y Mauri,Arganzuela,Palos de Moguer,40.40262,-3.69896,private room,26,1,16,2019-09-30,0.34,6,365,madrid,False,3.258096538021482,-0.9650497385941328,False
18772462,Estupenda habitación c/salón privado. Zona Museos.,7400564,Ara,Centro,Embajadores,40.40724,-3.69845,private room,43,2,110,2020-02-24,2.35,1,362,madrid,False,3.7612001156935624,-0.4202064151991792,False
18779998,CENTRE **Golden Triangle of Art Apartment**,28786243,Emilio,Centro,Embajadores,40.40823,-3.69596,entire home/apt,71,1,139,2021-03-24,2.93,67,0,madrid,False,4.2626798770413155,0.12287837273311068,False
18780486,Apartamento 1 dormitorio con espacios abiertos,96795800,Madrid Rental Flats,Chamberí,Almagro,40.43383,-3.69146,entire home/apt,99,5,0,,0.0,22,0,madrid,False,4.59511985013459,0.48289906789009573,False
18783817,Habitación tranquila y cómoda en Madrid,13770203,Jon,Latina,Aguilas,40.38228,-3.78154,private room,30,2,4,2019-06-05,0.12,1,363,madrid,False,3.4011973816621555,-0.8100766024646481,False
18788862,Modern new and cozy bedroom in Chamberí,3113415,Pedro,Chamberí,Rios Rosas,40.44465,-3.7016,private room,58,7,4,2018-12-23,0.09,3,365,madrid,False,4.060443010546419,-0.09613697787105527,False
18790669,Francisco de diego 46,121024104,Ruben,Moncloa - Aravaca,Ciudad Universitaria,40.45733,-3.71576,entire home/apt,150,7,0,,0.0,1,362,madrid,False,5.0106352940962555,0.932887550296722,False
18798332,La Gata - Madrid,11650026,Ana,Latina,Cármenes,40.40277,-3.74163,entire home/apt,82,3,24,2021-01-24,0.51,4,90,madrid,False,4.406719247264253,0.278867899850196,False
18799179,Boulevard Juan Bravo St.,213528161,Lorena,Salamanca,Lista,40.43125,-3.67615,entire home/apt,91,2,68,2020-08-23,1.44,1,181,madrid,False,4.51085950651685,0.39164810549480694,False
18800052,APARTMENT 4PAX CENTRO GRAN VIA PUERTA SOL MALASAÑA,5542111,Melvin Enrique,Centro,Universidad,40.42052,-3.70523,entire home/apt,37,1,213,2021-04-06,4.5,53,362,madrid,False,3.6109179126442243,-0.5829567087577863,False
18803182,Bright & Cozy 2BD 2BTH with Balcony - CHUECA,115485713,Evaristo,Centro,Justicia,40.4232,-3.69837,entire home/apt,131,1,112,2021-03-29,2.37,4,349,madrid,False,4.875197323201151,0.7862130334550724,False
18804810,"Apart. Chamberí, equipped for 5 people, WIFI",129926239,Luis,Chamberí,Trafalgar,40.43683,-3.70413,entire home/apt,330,7,0,,0.0,1,0,madrid,True,5.799092654460526,1.7867588953661122,False
18807015,Cozy studio apartment in city centre,44412253,Jose,Moncloa - Aravaca,Argüelles,40.42517,-3.71361,entire home/apt,195,5,0,,0.0,1,0,madrid,False,5.272999558563747,1.2170187394525915,False
18808253,Plaza de Chueca - The place to be,12206959,Claire,Centro,Justicia,40.42423,-3.69724,entire home/apt,125,1,1,2017-07-28,0.02,1,0,madrid,False,4.8283137373023015,0.7354397734595898,False
18810052,My sweet home / hogar / 멋진 나의 집 in Malasaña,130953064,Kelly,Centro,Universidad,40.42315,-3.70165,entire home/apt,85,2,36,2019-11-05,0.78,1,0,madrid,False,4.442651256490317,0.31778099089513157,False
18815508,APARTMENT IN HEART OF MADRID,131005455,José  Luis,Centro,Embajadores,40.41132,-3.70161,entire home/apt,47,7,115,2021-02-27,2.43,2,263,madrid,False,3.8501476017100584,-0.3238794438961816,False
18818015,Penthouse with large terrace in the city center,16451838,Gyorgy,Centro,Universidad,40.42129,-3.70339,entire home/apt,80,3,27,2020-03-02,0.58,1,0,madrid,False,4.382026634673881,0.25212667656314675,False
18818916,Habitación con cama sencilla ampliable a doble.,51908545,Victoria,San Blas - Canillejas,Simancas,40.43294,-3.63283,private room,21,1,65,2021-01-23,1.37,1,90,madrid,False,3.044522437723423,-1.1963429111370785,False
18823896,3 rooms apartment in Puerta del Sol,34598812,Maroco,Centro,Sol,40.41656,-3.70445,entire home/apt,329,1,27,2020-01-01,0.61,11,338,madrid,True,5.796057750765372,1.7834722023493335,False
18827694,Nice private room in La Latina,4839218,Ricardo,Centro,Embajadores,40.40983,-3.70768,private room,35,2,46,2020-08-22,1.05,3,0,madrid,False,3.5553480614894135,-0.6431368858176368,False
18832514,SOL **Vintage Colorful Apartment 3BD**,28786243,Emilio,Centro,Embajadores,40.41194,-3.70167,entire home/apt,186,1,164,2020-02-18,3.45,67,185,madrid,False,5.225746673713202,1.1658455417959634,False
18832992,"Logistics, Center and River. Best spot to discover",10569937,Ele,Moncloa - Aravaca,Casa de Campo,40.42289,-3.71677,entire home/apt,80,3,0,,0.0,7,0,madrid,False,4.382026634673881,0.25212667656314675,False
18833462,Shopping and more,10569937,Ele,Chamberí,Gaztambide,40.43088,-3.71231,entire home/apt,70,3,0,,0.0,7,0,madrid,False,4.248495242049359,0.10751691633893842,False
18834384,Precioso piso Centro Madrid,54937481,Claudia,Chamberí,Trafalgar,40.43227,-3.70117,entire home/apt,120,5,40,2020-01-01,0.85,1,365,madrid,False,4.787491742782046,0.691231001848501,False
18836458,"FC35 2ºB. Apartamento singular, con WIFI.",116196433,Apartamentos Playtime,Ciudad Lineal,Concepción,40.44597,-3.64445,entire home/apt,66,7,8,2018-08-25,0.17,11,89,madrid,False,4.189654742026425,0.04379474260474156,False
18836632,"(3,6) Moncloa- (2)Quevedo",10569937,Ele,Chamberí,Gaztambide,40.43431,-3.71268,entire home/apt,70,3,0,,0.0,7,0,madrid,False,4.248495242049359,0.10751691633893842,False
18836909,Madrid by the river room1,10569937,Ele,Arganzuela,Acacias,40.40236,-3.70995,private room,30,3,0,,0.0,7,0,madrid,False,3.4011973816621555,-0.8100766024646481,False
18837156,Madrid by the river 2,10569937,Ele,Arganzuela,Acacias,40.40139,-3.71014,private room,50,3,0,,0.0,7,0,madrid,False,3.912023005428146,-0.2568705771452065,False
18837266,Madrid by the river 3,10569937,Ele,Arganzuela,Acacias,40.40242,-3.70961,private room,50,3,0,,0.0,7,0,madrid,False,3.912023005428146,-0.2568705771452065,False
18837365,"FC35 3ºB. Apartamento singular, con WIFI.",116196433,Apartamentos Playtime,Ciudad Lineal,Concepción,40.44597,-3.64445,entire home/apt,66,7,12,2019-12-25,0.27,11,89,madrid,False,4.189654742026425,0.04379474260474156,False
18837432,Madrid by the river 4,10569937,Ele,Arganzuela,Acacias,40.4009,-3.71129,private room,50,3,0,,0.0,7,0,madrid,False,3.912023005428146,-0.2568705771452065,False
18847621,Sunny calm and silence in Madrid city center,12996126,Alfonso,Arganzuela,Palos de Moguer,40.40599,-3.69807,private room,38,1,172,2020-03-18,3.67,1,170,madrid,False,3.6375861597263857,-0.554075943415996,False
18847834,Penthouse with the best views of Madrid.,131283712,Llorenç,Centro,Palacio,40.41112,-3.70912,entire home/apt,205,3,72,2020-03-09,1.53,1,269,madrid,True,5.3230099791384085,1.2711782504549918,False
18849911,Habitación  cerca del centro,131303034,Mayte,Villa de Vallecas,Casco Histórico de Vallecas,40.36426,-3.59302,private room,19,2,21,2019-02-03,0.45,1,289,madrid,False,2.9444389791664403,-1.3047297455725708,False
18850626,Habitación privada en el centro con wifi y tv,131308210,Fiorela,Centro,Universidad,40.4244,-3.70216,private room,36,1125,60,2019-11-09,1.27,1,0,madrid,False,3.58351893845611,-0.6126288256275154,False
18851115,Beautiful designed attic in the heart of Madrid,131313435,Matilde,Centro,Justicia,40.4243,-3.69677,entire home/apt,108,7,12,2018-07-30,0.26,1,196,madrid,False,4.68213122712422,0.5771293018144135,False
18852744,Apt del rey,6489276,Matanel,Chamartín,Prosperidad,40.4415,-3.67249,entire home/apt,38,2,3,2017-06-22,0.06,1,0,madrid,False,3.6375861597263857,-0.554075943415996,False
18855589,"Room fun, wie Rumba!",131352142,Peter,Vicálvaro,Ambroz,40.40483,-3.60903,private room,100,2,2,2017-06-30,0.04,1,87,madrid,False,4.605170185988092,0.49378322501136873,False
18862453,"NEW Apt 4 pax, CHUECA MALASAÑA, wifi",7773266,Nacho,Centro,Universidad,40.42471,-3.70097,entire home/apt,76,3,32,2019-01-09,0.69,1,0,madrid,False,4.330733340286331,0.1965778587405788,False
18862624,Big room near Plaza Mayor,109587379,Diana,Centro,Palacio,40.41715,-3.70964,private room,40,1,4,2017-07-02,0.08,1,0,madrid,False,3.6888794541139363,-0.49852712559342754,False
18865257,Super chic and bright apartment in Tribunal!!,108167619,Tomas,Centro,Justicia,40.42423,-3.70042,entire home/apt,49,3,160,2021-03-26,3.44,3,0,madrid,False,3.8918202981106265,-0.2787493923334924,False
18870263,Superbe appartement Madrid Centre La Latina 4 pers,95845504,Simon,Centro,Embajadores,40.40739,-3.70859,entire home/apt,75,5,11,2019-08-04,0.24,2,0,madrid,False,4.31748811353631,0.1822337481401472,False
18873577,"PISO DE DISEÑO PUENTE SEGOVIA, VISTA PALACIO REAL",24035808,Andrea,Arganzuela,Imperial,40.41299,-3.72012,entire home/apt,206,2,0,,0.0,1,90,madrid,True,5.327876168789581,1.2764481611840768,False
18878500,AIRPORT-WANDA-CITY CENTER-WIFI Your room!,15784616,Norma,San Blas - Canillejas,Canillejas,40.4485,-3.60755,private room,31,1,27,2020-02-12,0.57,2,364,madrid,False,3.4339872044851463,-0.7745663878025403,False
18879262,"Comfortable room, in the centre of Madrid.",22664780,Nick,Centro,Sol,40.41817,-3.70642,private room,60,2,6,2018-12-16,0.2,1,0,madrid,False,4.0943445622221,-0.05942280030807384,False
18880856,Estudio/WIFI/AA/8min Pz.Toros las Ventas/Metro/Bus,37022208,Jesus,Salamanca,Guindalera,40.4384,-3.66304,entire home/apt,20,5,126,2020-03-17,2.66,2,14,madrid,False,2.995732273553991,-1.2491809277500023,False
18880964,Apartamento acceso independiente junto al Prado,131572936,Victoria,Retiro,Jerónimos,40.41398,-3.69278,entire home/apt,82,2,3,2019-07-09,0.1,2,0,madrid,False,4.406719247264253,0.278867899850196,False
18882816,Atico-Santiago Bernabeu,52234994,Javier,Tetuán,Cuatro Caminos,40.45426,-3.69804,entire home/apt,70,3,0,,0.0,2,0,madrid,False,4.248495242049359,0.10751691633893842,False
18888228,Estudio acogedor en pleno Centro de Madrid.,131615518,Pilar,Centro,Embajadores,40.40962,-3.70282,entire home/apt,46,3,140,2021-04-12,2.98,1,89,madrid,False,3.828641396489095,-0.34716990106291834,False
18888314,Spacious sunny home in a great central location,1831512,Vanya,Centro,Cortes,40.41203,-3.69605,entire home/apt,124,2,5,2019-09-22,0.11,2,0,madrid,False,4.820281565605037,0.7267412165106092,False
18889338,Precioso apartamento //WiFi// en Ventas,115351358,Ana,Salamanca,Guindalera,40.43788,-3.66721,entire home/apt,44,1,103,2021-02-21,2.18,2,171,madrid,False,3.784189633918261,-0.3953095826806121,False
18889343,"GQ22 2º. Apartamento singular, con WIFI.",116196433,Apartamentos Playtime,Ciudad Lineal,Concepción,40.44497,-3.64198,entire home/apt,66,7,10,2018-11-08,0.22,11,89,madrid,False,4.189654742026425,0.04379474260474156,False
18893711,"Gran Vía 6 PAX, 2 Room apt. Historical building",119095036,Fernando,Centro,Palacio,40.42194,-3.70897,entire home/apt,102,2,180,2020-01-12,3.8,3,0,madrid,False,4.624972813284271,0.5152287677322638,False
18894013,Maria's Cozy Place at Heart of Madrid,131662653,Maria,Centro,Embajadores,40.40939,-3.70525,entire home/apt,160,2,0,,0.0,1,13,madrid,False,5.075173815233827,1.0027804787197214,False
18894717,NUEVO .Apartamento Suite Carranza.,104809892,Francisco,Centro,Universidad,40.42846,-3.70455,entire home/apt,110,2,8,2019-09-13,0.17,3,104,madrid,False,4.700480365792417,0.5970007679241841,False
18894910,Apartamento atocha,131666468,Maria Lourdes,Retiro,Pacífico,40.40651,-3.68203,entire home/apt,45,4,0,,0.0,1,0,madrid,False,3.8066624897703196,-0.37097227717929443,False
18895142,Centrica Habitacio doble,2993477,Luna,Tetuán,Berruguete,40.45913,-3.70417,private room,24,1,27,2019-12-30,0.66,3,91,madrid,False,3.1780538303479458,-1.0517331509128691,False
18905622,la corralada alhambra,124362820,Luann,Centro,Embajadores,40.41039,-3.70583,entire home/apt,40,1,142,2020-03-14,3.02,1,257,madrid,False,3.6888794541139363,-0.49852712559342754,False
18909619,AMAZING PENTHOUSE. ROYAL PALACE,131785344,Carlos,Centro,Palacio,40.41965,-3.71266,entire home/apt,140,1,91,2019-09-14,1.93,1,0,madrid,False,4.941642422609304,0.8581707184955122,False
18910855,Atractivo piso en el barrio  de Malasaña,2931421,Daniel,Centro,Universidad,40.42651,-3.70558,entire home/apt,70,2,94,2020-03-16,1.99,5,0,madrid,False,4.248495242049359,0.10751691633893842,False
18914394,Habitación individual Príncipe Pío Zona centro,116985999,Antonio,Moncloa - Aravaca,Casa de Campo,40.42439,-3.72617,private room,14,7,0,,0.0,1,0,madrid,False,2.6390573296152584,-1.6354472364224326,False
18920549,Cool double room with private bathroom in Malasaña,8405202,Diana,Centro,Justicia,40.42814,-3.70131,private room,31,15,7,2020-03-07,0.15,2,153,madrid,False,3.4339872044851463,-0.7745663878025403,False
18922191,Descanso y Tranquilidad,131888322,Descanso Y Tranquilidad,Centro,Palacio,40.41015,-3.71252,private room,39,1,67,2020-12-26,1.42,2,0,madrid,False,3.6635616461296463,-0.5259454133087791,False
18924082,ALOJAMIENTO ENTERO MADRID CENTRO,95509779,Ana,Latina,Puerta del Angel,40.41412,-3.72563,entire home/apt,120,2,18,2019-09-29,0.38,1,0,madrid,False,4.787491742782046,0.691231001848501,False
18924805,Habitación Verde Privada 2 Personas - Callao,3447304,Charles Eric,Centro,Sol,40.41967,-3.70556,private room,33,2,150,2020-12-31,3.16,3,0,madrid,False,3.4965075614664802,-0.7068590595518327,False
18932588,"COZY, CUTE, AND INTIMATE STUDIO  IN LAVAPIES",120066393,,Centro,Embajadores,40.41006,-3.70227,entire home/apt,100,3,172,2020-03-09,3.66,8,136,madrid,False,4.605170185988092,0.49378322501136873,False
18935898,Tu rincón en el RETIRO park,37321694,Antonio,Retiro,Ibiza,40.41959,-3.67736,private room,33,3,66,2020-01-01,1.4,1,89,madrid,False,3.4965075614664802,-0.7068590595518327,False
18938910,"Fuencarral street room, private bathroom F 28",107335103,Daniel,Centro,Universidad,40.4229,-3.70199,private room,43,1,219,2021-04-05,4.72,66,136,madrid,False,3.7612001156935624,-0.4202064151991792,False
18939228,Habitación tranquila,67964500,Luis,Tetuán,Berruguete,40.46075,-3.70553,private room,15,1,0,,0.0,2,363,madrid,False,2.70805020110221,-1.560730404621223,False
18939260,La casita vintage .Paseo de las delicias,120411706,Javier,Arganzuela,Chopera,40.39433,-3.69578,entire home/apt,68,2,54,2021-03-19,1.15,2,103,madrid,False,4.219507705176107,0.07612444244691055,False
18942413,Habitación Baño Privado Zona Airport IFEMA Wanda,27717192,Eri,San Blas - Canillejas,Rejas,40.44256,-3.58315,private room,39,1,143,2019-12-16,3.03,2,365,madrid,False,3.6635616461296463,-0.5259454133087791,False
18942744,Habitación,132052020,Sofia,Salamanca,Lista,40.43381,-3.67598,private room,1788,50,1,2017-06-30,0.02,1,363,madrid,True,7.488852955733459,3.616709345224531,True
18945412,"Habitación con vistas a la calle, muy centrica",14713230,Maria,Centro,Embajadores,40.4086,-3.70448,private room,36,2,68,2020-01-27,1.44,3,1,madrid,False,3.58351893845611,-0.6126288256275154,False
18945887,HABITACIÓN BAÑO PRIVADO ZONA AIRPORT IFEMA WANDA,27717192,Eri,San Blas - Canillejas,Rejas,40.44349,-3.58355,private room,39,1,95,2020-03-12,2.02,2,1,madrid,False,3.6635616461296463,-0.5259454133087791,False
18946328,Nice Double room with bathroom ensuite!!,129453288,Belen,Tetuán,Almenara,40.47352,-3.68777,private room,46,2,2,2018-09-09,0.06,1,365,madrid,False,3.828641396489095,-0.34716990106291834,False
18947268,"Private room, double bed SOL- CENTER",132095385,WioyGaby,Centro,Cortes,40.41423,-3.70184,private room,35,2,17,2018-08-29,0.39,1,0,madrid,False,3.5553480614894135,-0.6431368858176368,False
18947443,Como en tu casa (How In Your Home ),63334588,Juana,Moratalaz,Marroquina,40.40998,-3.6499,private room,14,1,31,2020-04-26,0.71,1,302,madrid,False,2.6390573296152584,-1.6354472364224326,False
18956161,Stylish Goya flat. Coqueto piso en Goya VT-7496,132177161,Mayling,Salamanca,Goya,40.42845,-3.67723,entire home/apt,63,2,153,2021-04-08,3.32,2,161,madrid,False,4.143134726391533,-0.0065847836951499795,False
18957739,PROSPERIDAD,130902460,Grupo Huerta De Los Gayeros,Chamartín,Ciudad Jardín,40.44464,-3.67431,entire home/apt,57,12,23,2021-02-28,0.49,1,91,madrid,False,4.04305126783455,-0.11497161813064179,False
18961127,Cozy and Modern Room,132223471,Xenia,Chamberí,Arapiles,40.4369,-3.70564,private room,74,2,10,2019-12-15,0.22,1,365,madrid,False,4.30406509320417,0.1676970933987889,False
18965295,Apartamento a 3 estaciones de Atocha renfe,48848029,Menchu,Puente de Vallecas,Numancia,40.4029,-3.6648,entire home/apt,54,4,21,2020-03-16,0.45,1,9,madrid,False,3.9889840465642745,-0.17352450034216127,False
18967799,Room by metro+Breakfast+WiFi,132287425,Raul,Puente de Vallecas,Entrevías,40.38481,-3.67062,private room,18,3,159,2020-09-18,3.41,2,360,madrid,False,2.8903717578961645,-1.3632826277840902,False
18968700,Room with Balcony by metro+Breakfast+Wifi,132287425,Raul,Puente de Vallecas,San Diego,40.38478,-3.66802,private room,20,3,79,2020-03-07,1.7,2,365,madrid,False,2.995732273553991,-1.2491809277500023,False
18970842,nice room in gorgeous attic. HabAtico con encanto,32701014,Ramón,Centro,Cortes,40.41229,-3.69873,private room,14,364,6,2017-09-02,0.13,4,0,madrid,False,2.6390573296152584,-1.6354472364224326,False
18972777,"Vecinos de Picasso, apartamento céntrico Madrid",1729503,Ana,Centro,Embajadores,40.41156,-3.70464,entire home/apt,119,3,51,2020-02-29,1.09,2,0,madrid,False,4.77912349311153,0.682168484379276,False
18974688,Hab doble+baño privado muy céntrica,98272905,Ely,Arganzuela,Chopera,40.39724,-3.6993,private room,41,1,16,2020-03-04,0.37,1,90,madrid,False,3.713572066704308,-0.47178590230637873,False
18980025,Fantástico alojamiento en Diego de león,113673609,Pablo,Salamanca,Guindalera,40.43826,-3.6681,private room,35,365,1,2018-02-03,0.03,1,365,madrid,False,3.5553480614894135,-0.6431368858176368,False
18982253,Luxury & super new apartment in Av. America,16423549,Virginia,Salamanca,Guindalera,40.43866,-3.67182,entire home/apt,225,1,2,2017-06-25,0.04,1,0,madrid,True,5.41610040220442,1.3719918755820761,False
18982814,Habitación doble en Calle Ferraz,104235882,Irene,Moncloa - Aravaca,Argüelles,40.42749,-3.72025,private room,15,1,0,,0.0,1,0,madrid,False,2.70805020110221,-1.560730404621223,False
18985326,Habitación Privada en Precioso Apartamento Madrid,113097324,Jesus,Arganzuela,Chopera,40.39667,-3.69861,private room,30,2,40,2019-11-03,0.85,2,365,madrid,False,3.4011973816621555,-0.8100766024646481,False
18987550,Atocha station - parking,132456187,Belen,Arganzuela,Palos de Moguer,40.4042,-3.69217,entire home/apt,78,7,62,2020-12-01,1.33,1,0,madrid,False,4.356708826689592,0.22470838884779562,False
18992195,Exclusive apartment with garage in Lagasca XI,32046323,Ivory,Salamanca,Castellana,40.43112,-3.685,entire home/apt,361,30,0,,0.0,92,242,madrid,True,5.8888779583328805,1.8839931936793803,False
18993001,Un apartamento con toda la esencia de Malasaña,877001,Antonio,Centro,Universidad,40.4267,-3.70953,entire home/apt,173,2,34,2020-12-21,0.72,7,335,madrid,False,5.153291594497779,1.0873792618715816,False
18993060,Bright apartment in Madrid - Arganzuela,39847153,Diego,Arganzuela,Delicias,40.39339,-3.69142,entire home/apt,104,3,18,2018-09-26,0.39,1,107,madrid,False,4.6443908991413725,0.5362578657190162,False
18993759,B1 H Habitación Apartamento Nuevo y Moderno,14032635,Carlos,Tetuán,Bellas Vistas,40.4495,-3.70722,private room,54,1,0,,0.0,31,354,madrid,False,3.9889840465642745,-0.17352450034216127,False
18995507,Alojamiento para 3 al lado de Atocha,46650325,Raul Horacio,Centro,Embajadores,40.40988,-3.69694,entire home/apt,49,4,117,2020-03-15,2.55,1,0,madrid,False,3.8918202981106265,-0.2787493923334924,False
18996048,Nuevo Apartamento Premium en Glorieta de Bilbao,64720844,Salvador,Centro,Universidad,40.42887,-3.70391,entire home/apt,90,180,0,,0.0,1,358,madrid,False,4.499809670330265,0.37968152497728036,False
18997221,Loft en Gran Via.,39437421,Fran,Centro,Universidad,40.42225,-3.70357,entire home/apt,95,1,136,2020-03-17,2.89,3,269,madrid,False,4.553876891600541,0.43823440718879986,False
18997835,Habitación en plena malasaña,36129591,Esther,Centro,Universidad,40.42481,-3.70319,private room,36,1,3,2017-07-01,0.06,1,0,madrid,False,3.58351893845611,-0.6126288256275154,False
19003056,BRIGHT NEW LOFT in PEDRO ZEROLO,124396611,Simma,Centro,Justicia,40.42209,-3.69986,entire home/apt,69,1,44,2018-01-15,0.94,2,0,madrid,False,4.23410650459726,0.09193442422243586,False
19006238,Loft Madrid,70466306,Josué Y Danny,Tetuán,Berruguete,40.45873,-3.70501,entire home/apt,65,2,3,2017-09-10,0.06,1,0,madrid,False,4.174387269895637,0.027260612010662492,False
19011445,Moderno apartamento en Plaza de España / Gran Vía,132637315,Julian,Moncloa - Aravaca,Argüelles,40.42494,-3.71319,entire home/apt,81,2,181,2020-03-11,3.85,2,0,madrid,False,4.394449154672439,0.2655798249431929,False
19013160,Habitación cómoda 1 o 2 huéspedes,22283088,Yacqueline,Moratalaz,Fontarrón,40.40226,-3.64447,private room,34,2,1,2018-01-09,0.03,1,178,madrid,False,3.5263605246161616,-0.6745293597096642,False
19013324,Design apartment with 2 bdrs in the center. 2B.,877001,Antonio,Centro,Universidad,40.42486,-3.70906,entire home/apt,173,2,66,2021-04-04,1.41,7,344,madrid,False,5.153291594497779,1.0873792618715816,False
19013810,Cozy studio-apt in the heart of Madrid - Huertas,53974578,,Centro,Cortes,40.41077,-3.69531,entire home/apt,51,50,102,2020-07-19,2.19,1,0,madrid,False,3.9318256327243257,-0.2354250344243105,False
19016933,"Cozy studio in Chueca, Madrid",130944189,Clara,Centro,Justicia,40.42001,-3.69882,entire home/apt,64,2,3,2017-07-03,0.06,1,0,madrid,False,4.1588830833596715,0.010470128114925696,False
19017959,medium size room in the heart of madrid,42666741,,Centro,Cortes,40.41457,-3.70144,private room,40,2,1,2017-06-25,0.02,1,0,madrid,False,3.6888794541139363,-0.49852712559342754,False
19023606,Beautiful duplex in Madrid center,100620738,Jones,Centro,Justicia,40.42123,-3.70008,entire home/apt,89,1,51,2020-03-14,1.08,1,104,madrid,False,4.48863636973214,0.36758123688284466,False
19024403,"Fantastic B&B Center Madrid
near all tourist sites",4347030,Alexa,Centro,Embajadores,40.41063,-3.70262,private room,22,2,68,2020-02-02,1.45,3,360,madrid,False,3.091042453358316,-1.1459633848371864,False
19025557,"Double room in Chueca, with private bathroom F 14",107335103,Daniel,Centro,Justicia,40.4229,-3.69972,private room,35,1,192,2021-04-05,4.12,66,137,madrid,False,3.5553480614894135,-0.6431368858176368,False
19027222,Vintage apartment in Conde Duque & Malasaña,132773137,Laura,Centro,Universidad,40.42882,-3.70703,entire home/apt,69,2,11,2018-12-30,0.24,1,0,madrid,False,4.23410650459726,0.09193442422243586,False
19029616,"Fuencarral street room, private bathroom F 21",107335103,Daniel,Centro,Universidad,40.42242,-3.70119,private room,34,1,198,2020-03-13,4.25,66,139,madrid,False,3.5263605246161616,-0.6745293597096642,False
19032059,Beautiful Loft,34626644,Palacio PL Del Conde De Miranda,Chamartín,Prosperidad,40.4407,-3.67763,entire home/apt,40,29,0,,0.0,13,339,madrid,False,3.6888794541139363,-0.49852712559342754,False
19032176,San Vicente,84336811,Hugo Nelson,Barajas,Timón,40.47942,-3.59743,shared room,50,1,0,,0.0,1,0,madrid,False,3.912023005428146,-0.2568705771452065,False
19033719,"Casco Historico, Madrid Centro",21608505,Regina,Centro,Palacio,40.41307,-3.70918,entire home/apt,61,2,215,2020-03-15,4.61,1,161,madrid,False,4.110873864173311,-0.04152215279098058,False
19033953,Cozy comics apartment in Madrid downtown,5387587,Leonardo,Centro,Embajadores,40.40996,-3.70178,entire home/apt,31,2,72,2020-03-08,1.53,2,213,madrid,False,3.4339872044851463,-0.7745663878025403,False
19035097,Apartamento en Las Ventas,97222262,Alberto,Salamanca,Fuente del Berro,40.4293,-3.6641,entire home/apt,70,2,3,2018-09-17,0.06,1,0,madrid,False,4.248495242049359,0.10751691633893842,False
19035830,Piso en el corazón de Madrid,132841408,Máryoris,Chamberí,Trafalgar,40.43089,-3.70366,private room,37,2,45,2018-12-09,0.96,1,365,madrid,False,3.6109179126442243,-0.5829567087577863,False
19036745,Cozy and Quiet 2BR Apt in Sol,20155072,Gerardo,Centro,Sol,40.41563,-3.70491,entire home/apt,85,3,3,2018-12-09,0.07,1,0,madrid,False,4.442651256490317,0.31778099089513157,False
19043049,Buhardilla en Chueca,17812618,Eva,Centro,Justicia,40.42386,-3.69759,entire home/apt,260,1,4,2017-07-02,0.08,1,0,madrid,True,5.560681631015528,1.528568216323812,False
19046157,ENTRE EL MUSEO DEL PRADO Y EL PARQUE DEL RETIRO,113017051,Diego,Retiro,Pacífico,40.4036,-3.68244,entire home/apt,475,2,0,,0.0,3,83,madrid,True,6.163314804034641,2.1811985599501704,False
19046530,"I HAVE ALL YOU WANT, YOU'LL COME BACK :)",5298015,Diego,Centro,Palacio,40.41244,-3.71161,entire home/apt,76,2,134,2021-04-04,2.91,4,319,madrid,False,4.330733340286331,0.1965778587405788,False
19047326,Greate Double Private Room in Madrid Center,132214458,Martin,Centro,Universidad,40.42607,-3.71046,private room,40,1,2,2017-07-04,0.04,1,0,madrid,False,3.6888794541139363,-0.49852712559342754,False
